date,order_id,route_link_count,route_transition_count,direction_gap_count,direction_gap_share,all_gaps_bridgeable,maximum_bridge_distance_m,maximum_bridge_link_count,interpolated_link_count,interpolated_link_share,interpolated_distance_m,interpolated_distance_share,matched_route_length_m,route_length_ratio,u_turn_count,repeated_link_count,repeated_link_share,mean_match_confidence,fallback_point_share,matcher_version,gps_length_m,unreasonable_detour_count,p50_projection_distance_m,p90_projection_distance_m,p95_projection_distance_m,origin_projection_error_m,destination_projection_error_m,core_direction_continuous,core_no_unreasonable_detour,core_fallback_share_ok,core_projection_ok,core_route_length_ratio_ok,core_interpolation_ok,core_origin_error_ok,core_destination_error_ok,core_confidence_ok,core_u_turn_ok,core_repeated_link_ok,core_all_thresholds_pass,core_route_link_count_ok,extended_direction_continuous,extended_no_unreasonable_detour,extended_fallback_share_ok,extended_projection_ok,extended_route_length_ratio_ok,extended_interpolation_ok,extended_origin_error_ok,extended_destination_error_ok,extended_confidence_ok,extended_u_turn_ok,extended_repeated_link_ok,extended_all_thresholds_pass,extended_route_link_count_ok,route_quality_class,formal_training_eligible,robustness_only_eligible,quality_reason,contains_bridge,contains_tunnel,contains_nonzero_layer,maximum_route_node_degree,road_context_stratum,confidence_band,distance_band,route_feature_stratum,sampling_stratum,reviewer_id,review_status,route_correct,major_error,minor_error,wrong_road_level,wrong_direction,wrong_parallel_road,wrong_bridge_or_tunnel,unreasonable_detour,od_endpoint_error,comments
20161019,dae55141d5049da22a090e459335812f,31,30,0,0.0,False,,,8,0.25806451612903225,891.8879351754919,0.193318870113534,4613.558597004504,1.4901896512502326,0,0,0.0,0.6473125670535204,0.0,hmm_viterbi,3095.953990241337,1,4.715576209164464,7.786225723349673,8.126130582543835,3.704280355986345,0.8457462942555887,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,rejected,False,False,unreasonable_detour_detected,False,False,False,4,ordinary_road,mid_low,medium,detour,rejected|mid_low|medium|detour|ordinary_road,,pending,,,,,,,,,,
20161022,16386508320d8b8c746f0c62f668d641,39,38,1,0.02631578947368421,False,,,4,0.10256410256410256,75.6823274820608,0.009174987071000723,8248.76666270943,1.3546409726876987,5,1,0.02564102564102564,0.5801172206801922,0.0,hmm_viterbi,6089.264114271786,0,4.989201032432768,19.947900756055258,23.75394195635506,4.267305591550647,0.5530070878606742,False,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,True,False,True,rejected,False,False,unbridgeable_direction_gap,True,False,True,5,bridge,mid_low,long,u_turn,rejected|mid_low|long|u_turn|bridge,,pending,,,,,,,,,,
20161022,381ae9d0968cd0716e3b718341411c6f,50,49,0,0.0,False,,,26,0.52,1273.64189234241,0.15777525934672057,8072.507043347689,1.3928798558624336,7,0,0.0,0.713984848616591,0.0,hmm_viterbi,5795.551575659346,1,2.680461828465747,11.465328179899911,11.710538681348048,24.97117647894105,3.197061976514465,True,False,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,True,False,True,rejected,False,False,unreasonable_detour_detected,True,False,True,4,bridge,mid_high,long,detour,rejected|mid_high|long|detour|bridge,,pending,,,,,,,,,,
20161022,6f15f9d2ad97107b551e359d139ee402,35,34,2,0.058823529411764705,False,,,13,0.37142857142857144,546.4596793321706,0.1207943268801053,4523.885296985515,1.5163276414728928,1,0,0.0,0.4915299521394997,0.0,hmm_viterbi,2983.448413953079,1,6.009258474730572,10.892295403339496,11.785360456190569,2.6017661786778317,8.56892629560553,False,False,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,rejected,False,False,unbridgeable_direction_gap,True,False,True,4,bridge,low,medium,detour,rejected|low|medium|detour|bridge,,pending,,,,,,,,,,
20161019,ec50004ef19d12c2f7ef46f47869dde5,41,40,0,0.0,False,,,4,0.0975609756097561,156.49316317407823,0.024396213564685208,6414.649665168133,1.1358326112793506,2,1,0.024390243902439025,0.7645869172059852,0.0,hmm_viterbi,5647.530808208579,0,3.7709314129971125,7.634724879472,8.533826424575246,7.652866594096351,2.703853907541689,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,True,False,True,rejected,False,False,u_turn_detected,False,False,False,5,ordinary_road,high,long,u_turn,rejected|high|long|u_turn|ordinary_road,,pending,,,,,,,,,,
20161022,5ba75dae3408ca88478c3a3652831e5d,72,71,1,0.014084507042253521,False,,,35,0.4861111111111111,1658.6108326388007,0.20042466066420359,8275.482803075207,2.0838703200370317,11,6,0.08333333333333333,0.349150157327158,0.0,hmm_viterbi,3971.2081522079293,2,4.885317815775062,8.836056085459802,12.59217495677949,5.22731108215562,6.77445263747312,False,False,True,True,True,True,True,True,False,False,True,False,True,True,False,True,True,True,True,True,True,True,False,True,False,True,rejected,False,False,unbridgeable_direction_gap,True,False,True,4,bridge,low,medium,detour,rejected|low|medium|detour|bridge,,pending,,,,,,,,,,
20161019,712c203026f945eb683d6581bd91b047,38,37,0,0.0,False,,,17,0.4473684210526316,2809.128124877632,0.4957655938415479,5666.242594832953,2.4875048711287726,1,9,0.23684210526315788,0.47109964866995613,0.0,hmm_viterbi,2277.882009638736,2,5.904975355668641,9.682245378801856,10.689508199431671,4.647640809009265,3.4580352487789217,True,False,True,True,True,True,True,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,False,True,rejected,False,False,unreasonable_detour_detected,False,False,False,4,ordinary_road,low,short,detour,rejected|low|short|detour|ordinary_road,,pending,,,,,,,,,,
20161022,55eb72223e03ad9fcca53889ab473388,14,13,0,0.0,False,,,0,0.0,0.0,0.0,3894.5606637621963,1.5276559541621413,3,0,0.0,0.4992861048990327,0.0,hmm_viterbi,2549.3702643918987,0,12.529822384018292,17.153180932443906,17.305103419555408,0.149170360550729,7.62981804181563,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,True,False,True,rejected,False,False,u_turn_detected,False,False,False,4,ordinary_road,low,medium,u_turn,rejected|low|medium|u_turn|ordinary_road,,pending,,,,,,,,,,
20161020,8ceeff36e2de1034fe49cb65e452c5d5,101,100,0,0.0,False,,,29,0.2871287128712871,253.39891878706013,0.024938797312746418,10160.831559328883,1.1121965272778251,13,10,0.09900990099009901,0.742082326584134,0.0,hmm_viterbi,9135.823849583663,0,3.117230457859618,10.846964635857185,11.901610884105517,3.2114216975388037,4.419874440265184,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,True,False,True,rejected,False,False,u_turn_detected,True,True,True,5,bridge,high,long,u_turn,rejected|high|long|u_turn|bridge,,pending,,,,,,,,,,
20161019,e26f07e7bd86564a13860763b233a14a,52,51,0,0.0,False,,,7,0.1346153846153846,319.9716981469919,0.037137167293257896,8615.942503645976,1.0521860220139967,2,0,0.0,0.6544454070097,0.0,hmm_viterbi,8188.611446438092,0,7.452996842629496,9.708489054593338,10.290929142960882,4.6884268439682435,8.198123447543399,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,True,False,True,rejected,False,False,u_turn_detected,True,False,True,7,bridge,mid_high,long,u_turn,rejected|mid_high|long|u_turn|bridge,,pending,,,,,,,,,,
20161019,1123d0e313a7919514dbfed35ef57f49,5,4,0,0.0,False,,,2,0.4,185.75763624606662,0.12616388349409188,1472.3519211800854,5.3388608390339645,0,0,0.0,0.4985894144166828,0.0,hmm_viterbi,275.78016464023415,1,1.7845968940360966,10.095726106137821,12.189528297427811,12.175131592983897,6.964478325335614,True,False,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,False,True,rejected,False,False,route_length_ratio_threshold_failure,False,False,False,4,ordinary_road,low,short,detour,rejected|low|short|detour|ordinary_road,,pending,,,,,,,,,,
20161019,c6e4ff462258b1162606d1fc69ff366e,16,15,0,0.0,False,,,2,0.125,0.0,0.0,2346.284774797691,1.1294056251645803,1,0,0.0,0.6856331312819687,0.0,hmm_viterbi,2077.45093748385,0,3.2039160278658465,14.542610961402012,18.099530633475513,3.079824138149277,13.951839234115267,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,rejected,False,False,u_turn_detected,True,False,True,4,bridge,mid_high,short,u_turn,rejected|mid_high|short|u_turn|bridge,,pending,,,,,,,,,,
20161022,51aabe1256cb3a1069101eb457a71dc9,142,141,0,0.0,False,,,108,0.7605633802816901,7982.413929051338,0.5416476513880547,14737.281530890394,3.685384909088576,17,64,0.4507042253521127,0.3848229949544014,0.0,hmm_viterbi,3998.844596814458,10,2.2672109165193883,9.415913598274797,36.41558357997914,14.862989514801718,0.3089086962966988,True,False,True,True,False,False,True,True,True,False,False,False,True,True,False,True,True,False,True,True,True,True,False,False,False,True,rejected,False,False,route_length_ratio_threshold_failure,True,False,True,4,bridge,low,medium,detour,rejected|low|medium|detour|bridge,,pending,,,,,,,,,,
20161020,4cc93eb79fbcfc3887340e1390166961,18,17,0,0.0,False,,,5,0.2777777777777778,0.0,0.0,3709.8894657511228,1.0786963951967552,1,0,0.0,0.8348760985876355,0.0,hmm_viterbi,3439.2341369365895,0,3.4734212287111266,4.280291109649428,4.620796801555697,3.7326412449384216,0.6202640286838396,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,rejected,False,False,u_turn_detected,True,False,True,4,bridge,high,medium,u_turn,rejected|high|medium|u_turn|bridge,,pending,,,,,,,,,,
20161022,98bddcfb847ace49880748dd93a67466,90,89,0,0.0,False,,,31,0.34444444444444444,2749.1549370793546,0.22867133276728802,12022.298133352322,1.1370564663739195,11,4,0.044444444444444446,0.7836324279704332,0.0,hmm_viterbi,10573.175993353707,0,3.4334812079376587,5.871394019645749,7.096401515687996,0.48772074748537003,0.4629473833939078,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,True,False,True,rejected,False,False,u_turn_detected,True,True,True,5,bridge,high,long,u_turn,rejected|high|long|u_turn|bridge,,pending,,,,,,,,,,
20161020,508a45560035c6c9e80560da97e23471,81,80,1,0.0125,False,,,55,0.6790123456790124,2309.3163244402576,0.38596458109931625,5983.233792755779,2.118450586179449,6,18,0.2222222222222222,0.2726835052075131,0.0,hmm_viterbi,2824.3442786864007,5,7.536355821342662,11.652815501567966,11.683115249760295,1.7096254965837474,0.594644233628645,False,False,True,True,True,True,True,True,False,False,False,False,True,True,False,True,True,True,True,True,True,True,False,True,False,True,rejected,False,False,unbridgeable_direction_gap,True,True,True,7,bridge,low,medium,detour,rejected|low|medium|detour|bridge,,pending,,,,,,,,,,
20161020,b8ae5a2a664f4e08385d8b0e303e162d,26,25,0,0.0,False,,,10,0.38461538461538464,702.2395607877703,0.160856659328257,4365.623181037995,1.7843540856726485,2,0,0.0,0.7085721792432681,0.0,hmm_viterbi,2446.612595611753,1,2.626738474541761,7.865545343068844,8.555063714625891,0.9287944695057779,1.3686672587543975,True,False,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,True,False,True,rejected,False,False,unreasonable_detour_detected,False,True,True,5,tunnel,mid_high,short,detour,rejected|mid_high|short|detour|tunnel,,pending,,,,,,,,,,
20161022,df0b153793faf7407ca39cfbc3e94e63,19,18,0,0.0,False,,,2,0.10526315789473684,51.34496344897157,0.018256491413236434,2812.422293351784,1.0919643987934766,0,0,0.0,0.7976725985227349,0.0,hmm_viterbi,2575.5622586773525,0,3.324975037056062,6.405942652681319,7.72297563822863,4.773645359785081,3.317675756008048,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,core,True,False,fully_directed_continuous_and_quality_thresholds_passed,False,False,False,4,ordinary_road,high,medium,ordinary,core|high|medium|ordinary|ordinary_road,,pending,,,,,,,,,,
20161020,8072585d6834fdac049e3a5d84668f35,56,55,0,0.0,False,,,28,0.5,1557.9406013936123,0.2807290731677128,5549.623285589909,2.239961460761716,3,21,0.375,0.3568741590184416,0.0,hmm_viterbi,2477.5530216947204,3,9.486676020291114,14.875642121213527,15.030717873585148,7.031484532043245,6.6524439047363995,True,False,True,True,True,True,True,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,False,False,False,True,rejected,False,False,unreasonable_detour_detected,False,True,True,4,tunnel,low,short,detour,rejected|low|short|detour|tunnel,,pending,,,,,,,,,,
20161022,c9e3a57919a6bd7d1d725038f5626ccf,104,103,0,0.0,False,,,57,0.5480769230769231,2759.5306806649432,0.2312429717128903,11933.46833516375,1.5221071062860587,7,3,0.028846153846153848,0.5326182488104515,0.0,hmm_viterbi,7840.097642196424,3,4.656799578023275,14.421832024385045,17.112659127716242,17.111315605700877,4.292204983571106,True,False,True,True,True,True,True,True,True,False,True,False,True,True,False,True,True,True,True,True,True,True,False,True,False,True,rejected,False,False,unreasonable_detour_detected,True,True,True,6,bridge,low,long,detour,rejected|low|long|detour|bridge,,pending,,,,,,,,,,
20161019,626e528fa759b40088ce45d0893d980d,34,33,0,0.0,False,,,6,0.17647058823529413,46.8612568795526,0.014285789555341297,3280.270698236045,1.197715468840021,4,0,0.0,0.7570482734894881,0.0,hmm_viterbi,2738.772925269943,0,3.2209816879530773,8.90489128390553,9.542253374091475,4.133787655606378,9.859254208040221,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,True,False,True,rejected,False,False,u_turn_detected,True,True,True,4,bridge,high,medium,u_turn,rejected|high|medium|u_turn|bridge,,pending,,,,,,,,,,
20161020,c3c1ee6ff88c735ecca2463b1aabd2be,49,48,0,0.0,False,,,25,0.5102040816326531,1449.7225341694527,0.33675196982986033,4305.015750618792,1.8672132328022175,5,3,0.061224489795918366,0.42017648399383406,0.0,hmm_viterbi,2305.5833554467936,3,4.037415673498082,9.207656716353288,10.387132258295813,5.365804660858209,1.5240405627439944,True,False,True,True,True,True,True,True,True,False,True,False,True,True,False,True,True,True,True,True,True,True,False,True,False,True,rejected,False,False,unreasonable_detour_detected,True,True,True,4,bridge,low,short,detour,rejected|low|short|detour|bridge,,pending,,,,,,,,,,
20161022,46b2879bfd8bb85843f5da17d0d7224b,76,75,0,0.0,False,,,31,0.40789473684210525,667.7033300833423,0.10738961752178737,6217.578062868858,1.2137951926426953,12,0,0.0,0.6901391248284171,0.0,hmm_viterbi,5122.427655469489,1,4.889259382774586,9.533870310790894,10.404579705811694,0.8861453689733091,3.4996798618400886,True,False,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,True,False,True,rejected,False,False,unreasonable_detour_detected,True,True,True,6,bridge,mid_high,long,detour,rejected|mid_high|long|detour|bridge,,pending,,,,,,,,,,
20161019,e4dd22c02d53c1b2cb2cdfdec8f32663,27,26,0,0.0,False,,,7,0.25925925925925924,52.44541238891705,0.01079766685556321,4857.105992476138,1.3904198329966162,2,0,0.0,0.7182512567067418,0.0,hmm_viterbi,3493.2657584494905,0,5.5311155006200465,8.343662926622137,9.311270506939495,13.977784428088565,1.195854151393714,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,True,False,True,rejected,False,False,u_turn_detected,True,False,True,4,bridge,mid_high,medium,u_turn,rejected|mid_high|medium|u_turn|bridge,,pending,,,,,,,,,,
20161020,9872be5fbdef35e8231b0a64e5ae9cf0,17,16,0,0.0,False,,,2,0.11764705882352941,27.474905383828727,0.0074368591060615784,3694.423276277305,1.2003736395880338,1,1,0.058823529411764705,0.6808796682056767,0.0,hmm_viterbi,3077.727762786614,1,3.832125118639811,8.984166222942463,9.142948550046633,8.634086305467152,3.841277264445944,True,False,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,rejected,False,False,unreasonable_detour_detected,False,False,False,4,ordinary_road,mid_high,medium,detour,rejected|mid_high|medium|detour|ordinary_road,,pending,,,,,,,,,,
20161019,87936c61b8a51aa948378fa1824a2c55,21,20,1,0.05,False,,,2,0.09523809523809523,135.30233995594642,0.03432640067189862,3941.6407577713785,1.6698665305458749,3,2,0.09523809523809523,0.5271993088835697,0.0,hmm_viterbi,2360.452578496119,1,2.965168440434876,14.461642590469996,15.972190575195981,13.698598274996646,9.53500511053536,False,False,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,True,False,True,rejected,False,False,unbridgeable_direction_gap,True,False,True,4,bridge,low,short,detour,rejected|low|short|detour|bridge,,pending,,,,,,,,,,
20161020,9a797a4c4dc137f95f9b73e03aa0b490,45,44,0,0.0,False,,,11,0.24444444444444444,60.62633076714748,0.012218910292100212,4961.68065055226,1.085307577293689,3,0,0.0,0.7098694879000385,0.0,hmm_viterbi,4571.6815715270795,0,4.518410442102623,10.050819905815052,12.215900424534645,7.5747886732168945,3.7176897794253487,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,True,False,True,rejected,False,False,u_turn_detected,True,True,True,5,bridge,mid_high,medium,u_turn,rejected|mid_high|medium|u_turn|bridge,,pending,,,,,,,,,,
20161019,2a5fd2edd5482106015780c96bdaed97,92,91,0,0.0,False,,,30,0.32608695652173914,2723.6327265546524,0.21275174829789154,12801.928766014493,1.3696353759990034,5,18,0.1956521739130435,0.39240688653230027,0.0,hmm_viterbi,9346.961235341083,3,4.263673117055559,37.92899798840902,40.67683087967527,2.3114641230066124,4.313082474527985,True,False,True,True,True,True,True,True,True,False,True,False,True,True,False,True,True,True,True,True,True,True,False,True,False,True,rejected,False,False,unreasonable_detour_detected,True,True,True,4,bridge,low,long,detour,rejected|low|long|detour|bridge,,pending,,,,,,,,,,
20161022,856b21f9027414bbbae29c4dd13f6df1,44,43,0,0.0,False,,,8,0.18181818181818182,48.41859728404498,0.009101698897642124,5319.731824636415,1.0776137777683525,4,0,0.0,0.6912022551499853,0.0,hmm_viterbi,4936.584826943408,0,4.681136148325896,11.766711818643794,12.59902191894682,5.149776508412608,12.603720907554028,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,True,False,True,rejected,False,False,u_turn_detected,True,True,True,6,bridge,mid_high,long,u_turn,rejected|mid_high|long|u_turn|bridge,,pending,,,,,,,,,,
20161020,e8d81e7c7aec76a17d9e21587170f648,87,86,0,0.0,False,,,57,0.6551724137931034,4397.525692096115,0.4602158043104901,9555.355663381937,2.0388041940702766,5,11,0.12643678160919541,0.5992681892664687,0.0,hmm_viterbi,4686.745147559064,3,3.703826602279726,8.919263639813751,9.672703358283597,1.312125270530779,2.2641480196430823,True,False,True,True,True,True,True,True,True,False,True,False,True,True,False,True,True,True,True,True,True,True,False,True,False,True,rejected,False,False,unreasonable_detour_detected,True,False,True,5,bridge,mid_low,medium,detour,rejected|mid_low|medium|detour|bridge,,pending,,,,,,,,,,
